"count"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"37"	"5:15 the Angels Have Gone"	"3137926b-e099-4d17-bdee-c92a6b4a39e1"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"5:15 the Angels Have Gone"	""	"Bowie, David"	""	"Heathen"	""	"Bowie, David"	""
"37"	"Tumbling Dice"	"0328b2fb-f9d8-470f-a2ee-423fd2227fb6"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Tumbling Dice"	"0328b2fb-f9d8-470f-a2ee-423fd2227fb6"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"37"	"Fashion"	"0aed2236-3485-4f11-b3d2-d62f7a25334b"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Fashion"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"37"	"Trouble"	"d30a1b89-0a97-4f14-a0cd-ad80f1d01af3"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Trouble"	"d30a1b89-0a97-4f14-a0cd-ad80f1d01af3"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"37"	"A Change Would Do You Good"	"90adfff3-5d88-4ee3-a98a-1ffee0050c55"	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"A Change Would Do You Good"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"37"	"The Wild Wild Sea"	"56d4e79d-a8f6-4fad-a32c-7464ab517616"	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"	"The Wild Wild Sea"	"56d4e79d-a8f6-4fad-a32c-7464ab517616"	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"	"Soul Cages"	""	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"
"37"	"Ultraviolet (Light My Way)"	"05893057-8ae7-4f1a-9b00-39351599e1c1"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Ultraviolet (Light My Way)"	"05893057-8ae7-4f1a-9b00-39351599e1c1"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Achtung Baby"	"0cdefc52-868c-3c80-aa89-6530332365a5"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"
"37"	"Brown Sugar"	"04d5fc75-c096-4db6-bc66-ccb8a1b895b2"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Brown Sugar"	"04d5fc75-c096-4db6-bc66-ccb8a1b895b2"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"37"	"Shadows In The Rain"	"fdb1e6d8-3e01-4573-83b6-312a9b2ff110"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Shadows In The Rain"	"fdb1e6d8-3e01-4573-83b6-312a9b2ff110"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Message In A Box: The Complete Recordings (Disc 2)"	""	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"
"37"	"Happy (Featuring Keith Richards)"	""	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"Happy (Featuring Keith Richards)"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"37"	"Gold Dust Woman (Featuring Stevie Nicks)"	""	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"Gold Dust Woman (Featuring Stevie Nicks)"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"37"	"Rebel Rebel"	"00e85063-f467-49a5-b564-cab045cacff5"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Rebel Rebel"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"37"	"Cruel"	"f61bf361-329d-457e-a6cd-209c35eaf524"	"Tori Amos"	"c0b2500e-0cef-4130-869d-732b23ed9df5"	"Cruel"	""	"Amos, Tori"	""	"From The Choirgirl Hotel"	""	"Amos, Tori"	""
"37"	"Little Things"	"e0f70582-ef63-4cbc-b0b1-150be8ab8548"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Little Things"	"e0f70582-ef63-4cbc-b0b1-150be8ab8548"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Sixteen Stone"	"43df0adf-c0d3-3a87-9ca3-5fad6c6c0b98"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"
"37"	"5 Years"	"7c9bf0c0-0d9e-41bf-aee7-8e2c028179ee"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"5 Years"	"7c9bf0c0-0d9e-41bf-aee7-8e2c028179ee"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"37"	"All Neon Like"	"beea9565-85f7-4e8b-b258-86fce70a54e0"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"All Neon Like"	"beea9565-85f7-4e8b-b258-86fce70a54e0"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"37"	"Glycerine"	"f5c58382-421d-43da-8e35-5c7501718b11"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Glycerine"	"f5c58382-421d-43da-8e35-5c7501718b11"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Sixteen Stone"	"43df0adf-c0d3-3a87-9ca3-5fad6c6c0b98"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"
"37"	"Unravel"	"20af32c5-38f3-4717-a65b-8dcb26ce53b8"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Unravel"	"20af32c5-38f3-4717-a65b-8dcb26ce53b8"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"37"	"Hunter"	"46051c52-62f8-441f-934f-e7f63030f989"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Hunter"	"46051c52-62f8-441f-934f-e7f63030f989"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"37"	"Everything Zen"	"0341eede-017c-4fff-9afd-af3018813c93"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Everything Zen"	"0341eede-017c-4fff-9afd-af3018813c93"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"	"Sixteen Stone"	"43df0adf-c0d3-3a87-9ca3-5fad6c6c0b98"	"Bush"	"6d6d62b2-cff7-447b-ab26-72910aa15c31"
"37"	"Immature"	"6e9a6db2-9a26-4d86-8278-948982aaebb3"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Immature"	"6e9a6db2-9a26-4d86-8278-948982aaebb3"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"37"	"Houses Of The Holy"	"36819b8f-222d-4a43-b5a4-8a805407c428"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"Houses Of The Holy"	"36819b8f-222d-4a43-b5a4-8a805407c428"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"Led Zeppelin Remasters (Disc 2)"	""	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"
"37"	"Hole In My Pocket"	"3368afa9-86da-4d95-b716-b620b021fca5"	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"Hole in My Pocket"	""	"Crow, Sheryl"	""	"C'mon C'mon"	""	"Crow, Sheryl"	""
"37"	"Achilles Last Stand"	"beacb8fa-acca-40ad-9368-2d2d855d8e7a"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"Achilles Last Stand"	"beacb8fa-acca-40ad-9368-2d2d855d8e7a"	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"	"Led Zeppelin Remasters (Disc 2)"	""	"Led Zeppelin"	"678d88b2-87b0-403b-b63d-5da7465aecc3"
"37"	"Message in a Bottle"	"04562d5d-4d02-447f-a6f3-95fb1130bc34"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Message in a Bottle"	"04562d5d-4d02-447f-a6f3-95fb1130bc34"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Message In A Box: The Complete Recordings (Disc 1)"	""	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"
"37"	"Fix Me Now"	"2ca93c23-26ec-434c-be2c-16a6ed88077b"	"Garbage"	"ccc700c7-a178-4692-a912-dd581bf54d11"	"Fix Me Now"	"2ca93c23-26ec-434c-be2c-16a6ed88077b"	"Garbage"	"ccc700c7-a178-4692-a912-dd581bf54d11"	"Garbage"	"06acc62d-c75f-319d-86e8-b7a6fbfc0efe"	"Garbage"	"ccc700c7-a178-4692-a912-dd581bf54d11"
"38"	"Fragile"	"4d0a7ca2-33e6-474d-a76d-b593aa87ec40"	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"	"Fragile"	"4d0a7ca2-33e6-474d-a76d-b593aa87ec40"	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"	"Nothing Like The Sun"	"c034bbe9-323d-4c8d-bdaf-1da832af064e"	"Sting"	"7944ed53-2a58-4035-9b93-140a71e41c34"
"38"	"It's All Over Now"	"15f6b845-c42f-495b-b0fa-af385b8b690b"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"It's All Over Now"	"15f6b845-c42f-495b-b0fa-af385b8b690b"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 1)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"38"	"Presence Of The Lord"	"05a7dd20-3a33-46af-9852-3233c63c30dd"	"Eric Clapton"	"05c35c95-dcbd-4492-b091-7f05a2091d47"	"Presence Of The Lord"	""	"Clapton, Eric"	""	"The Cream Of Clapton"	""	"Clapton, Eric"	""
"38"	"Baby I Can't Please You"	"1be1a462-48f4-46dc-a8ba-5ea731453780"	"Sam Phillips"	"19af19b7-5018-4dd8-bf3f-6c17a2ee4098"	"Baby I Can't Please You"	""	"Phillips, Sam"	""	"Martinis & Bikinis"	""	"Phillips, Sam"	""
"38"	"All Is Full of Love"	"021a1666-bafd-40d8-b71e-9c822ded58d4"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"All Is Full of Love"	"021a1666-bafd-40d8-b71e-9c822ded58d4"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"	"Homogenic"	"807e517d-e7a9-4c3d-8e9e-ae98c721dc69"	"Björk"	"87c5dedd-371d-4a53-9f7f-80522fb7f3cb"
"38"	"I Shall Believe"	"48e8bd4d-5c50-4a98-8b8e-2774ffdd656b"	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"I Shall Believe"	""	"Crow, Sheryl"	""	"Tuesday Night Music Club"	""	"Crow, Sheryl"	""
"38"	"Every Little Thing She Does Is Magic"	"059c7e88-9fc5-4a7d-84c9-ec9c35621d60"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Every Little Thing She Does Is Magic"	"059c7e88-9fc5-4a7d-84c9-ec9c35621d60"	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"	"Message In A Box: The Complete Recordings (Disc 3)"	""	"The Police"	"9e0e2b01-41db-4008-bd8b-988977d6019a"
"38"	"Leaving Las Vegas"	"756c8b90-6a76-4614-901b-e61f27cad929"	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"Leaving Las Vegas"	""	"Crow, Sheryl"	""	"Tuesday Night Music Club"	""	"Crow, Sheryl"	""
"38"	"The Reason"	"091605f3-7703-49a5-ba27-d0ce6cd7f4d2"	"Hoobastank"	"2fa0d3ac-b64c-401a-b0a1-4915ba6cc157"	"The Reason"	"091605f3-7703-49a5-ba27-d0ce6cd7f4d2"	"Hoobastank"	"2fa0d3ac-b64c-401a-b0a1-4915ba6cc157"	"The Reason"	"bcbd357e-c004-454f-b09f-464fd6874c49"	"Hoobastank"	"2fa0d3ac-b64c-401a-b0a1-4915ba6cc157"
"38"	"Let's Dance"	"4edbf3fa-ed55-402b-a318-0c142b209f39"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Let's Dance"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"38"	"Young Americans"	"c63444d4-2622-415c-8cc0-357b7016638b"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Young Americans"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"38"	"Amazing Grace"	"24c65ee3-0e3c-4fd6-b38e-7edc77e4d5ad"	"Jeff Beck"	"14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17"	"Amazing Grace"	""	"Beck, Jeff"	""	"Merry Axemas: A Guitar Christmas"	""	"Beck, Jeff"	""
"38"	"Angie"	"0114b8d3-f518-42f1-a3d4-ffff35404c67"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Angie"	"0114b8d3-f518-42f1-a3d4-ffff35404c67"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"38"	"I Could Be Lost"	"750bcacd-f7c2-47c6-a06c-72b93f0eea94"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"I Could Be Lost"	"750bcacd-f7c2-47c6-a06c-72b93f0eea94"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"38"	"Where Did You Sleep Last Night"	"d045d802-b6e3-440d-8d02-09253713d4ba"	"Nirvana"	"5b11f4ce-a62d-471e-81fc-a69a8278c7da"	"Where Did You Sleep Last Night"	"d045d802-b6e3-440d-8d02-09253713d4ba"	"Nirvana"	"5b11f4ce-a62d-471e-81fc-a69a8278c7da"	"MTV Unplugged in New York"	"846058c1-751f-44dc-8ff4-b801c2b82b4b"	"Nirvana"	"5b11f4ce-a62d-471e-81fc-a69a8278c7da"
"38"	"So Cruel"	"74df68b2-022e-4487-aadf-03369d88c446"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"So Cruel"	"74df68b2-022e-4487-aadf-03369d88c446"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Achtung Baby"	"0cdefc52-868c-3c80-aa89-6530332365a5"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"
"38"	"One Short Day"	""	"Idina Menzel & Kristen Chenoweth"	""	"One Short Day"	""	"Idina Menzel & Kristen Chenoweth"	""	"Wicked (Original Broadway Cast Recording)"	""	"Idina Menzel & Kristen Chenoweth"	""
"38"	"Anarchy In The Uk (Remix)"	""	"Sid Vicious"	"637504e3-be95-4005-83ee-3ebb91f9fcf9"	"Anarchy In The UK (Remix)"	""	"Vicious, Sid"	""	"Vicious,Sid"	""	"Vicious, Sid"	""
"38"	"You Got Me Rocking"	"cc28140a-f2e4-4564-a930-8acb73e05f45"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"You Got Me Rocking"	"cc28140a-f2e4-4564-a930-8acb73e05f45"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"38"	"I Need A Man"	"dc79edb1-118d-4e1d-a741-d3474a80c1e1"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"I Need A Man"	"dc79edb1-118d-4e1d-a741-d3474a80c1e1"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"Ultimate Collection"	"e2b358e9-7008-31b2-9983-06ddf5714a24"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"
"38"	"Dream of a Sleeping Sheep"	"f9b9f8d4-26a6-4963-ac53-b631e54ee2a6"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Dream of a Sleeping Sheep"	"f9b9f8d4-26a6-4963-ac53-b631e54ee2a6"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"38"	"Miracle Drug"	"2c67d9e5-8090-4062-81c9-adbdc50e6193"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Miracle Drug"	"2c67d9e5-8090-4062-81c9-adbdc50e6193"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"How to Dismantle an Atomic Bomb"	"45555e28-fa6c-4798-854d-898fac0f458d"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"
"38"	"Lily, Rosemary and the Jack of Hearts"	"b6c87803-8da5-4772-89f2-32eebdaec771"	"Bob Dylan"	"25144665-e9ac-416f-aba3-0c8b4ee547d5"	"Lily, Rosemary And The Jack Of Hearts"	""	"Dylan, Bob"	""	"Blood On The Tracks"	""	"Dylan, Bob"	""
"38"	"A Man and a Woman"	"3db6fa15-4028-4e29-8b89-2165d712cb62"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"A Man and a Woman"	"3db6fa15-4028-4e29-8b89-2165d712cb62"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"How to Dismantle an Atomic Bomb"	"45555e28-fa6c-4798-854d-898fac0f458d"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"
"38"	"White Room (Featuring Eric Clapton)"	""	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"White Room (Featuring Eric Clapton)"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"38"	"It's Only Rock & Roll (But I Like It)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"It's Only Rock & Roll (But I Like It)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"38"	"Modern Love"	"0ec3056f-743b-4f70-949d-78cd8f924de4"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Modern Love"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"39"	"Alphabet Street"	"223ab4b6-9c6b-4bf6-8a01-1edf82cc80f3"	"Prince"	"070d193a-845c-479f-980e-bef15710653e"	"Alphabet Street"	"223ab4b6-9c6b-4bf6-8a01-1edf82cc80f3"	"Prince"	"070d193a-845c-479f-980e-bef15710653e"	"The Hits/The B-Sides (disc 1)"	""	"Prince"	"070d193a-845c-479f-980e-bef15710653e"
"39"	"Wuthering Heights"	"9ab812f1-678c-47fc-9025-d227278d8738"	"Kate Bush"	"31c33bc6-fb44-4fd5-b91a-fa61ef5a1bf3"	"Wuthering Heights"	""	"Bush, Kate"	""	"The Kick Inside"	""	"Bush, Kate"	""
"39"	"Sisters Are Doin' It for Themselves"	"586c828f-7d1b-4c53-a90e-4504ad7d265d"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"Sisters Are Doin' It for Themselves"	"586c828f-7d1b-4c53-a90e-4504ad7d265d"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"Ultimate Collection"	"e2b358e9-7008-31b2-9983-06ddf5714a24"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"
"39"	"Ashes to Ashes"	"027393a4-5670-4b2f-99e1-7f61c3064f6a"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Ashes To Ashes"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"39"	"""Heroes"""	"dc27edc7-a862-4746-bf7d-119f74c9eead"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Heroes"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"39"	"It's All a Game"	"6c08c1d9-1bc7-4b0c-b34e-a4a3ce4a75c9"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"It's All a Game"	"6c08c1d9-1bc7-4b0c-b34e-a4a3ce4a75c9"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"39"	"It's Not My World"	"dd5379da-0df3-4487-83a4-ae3a264cca05"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"It's Not My World"	"dd5379da-0df3-4487-83a4-ae3a264cca05"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"39"	"Rose of Jericho"	"4cba719a-e17d-4b71-bf0a-30ceeb82a306"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Rose of Jericho"	"4cba719a-e17d-4b71-bf0a-30ceeb82a306"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"	"Lived to Tell"	"fbff8055-a525-4f85-b198-b6c4f3c82235"	"Eleventh Dream Day"	"751b1385-9595-46ee-b634-8f90f892682a"
"39"	"My Big Mouth"	"9dde18b4-caf5-4496-a550-f2980645988f"	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"	"My Big Mouth"	"9dde18b4-caf5-4496-a550-f2980645988f"	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"	"Be Here Now"	"1e84c431-4c9f-438a-a7dc-4b429f449993"	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"
"39"	"My Favorite Mistake"	"c117446b-d259-4e5f-8970-df235225c9e2"	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"My Favorite Mistake"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"39"	"If It Makes You Happy (Featuring Chrissie Hynde)"	""	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"If It Makes You Happy (Featuring Chrissie Hynde)"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"39"	"The King & Queen of America"	"14cb567f-7c7a-4cc4-9080-ae021458df80"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"The King & Queen of America"	"14cb567f-7c7a-4cc4-9080-ae021458df80"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"	"Greatest Hits"	"a6cc6996-c0f7-3bb5-ba43-f393f5bf4ace"	"Eurythmics"	"b4d32cff-f19e-455f-86c4-f347d824ca61"
"39"	"Dead Leaves and the Dirty Ground"	"5ecea63f-c23e-4b39-b516-cd5134c15f27"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"Dead Leaves and the Dirty Ground"	"5ecea63f-c23e-4b39-b516-cd5134c15f27"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"	"White Blood Cells"	"3fed7683-9a3d-36d1-986e-d93117147289"	"The White Stripes"	"11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5"
"39"	"Everyday Is A Winding Road (Featuring Bill Murray)"	""	"Sheryl Crow"	"07934bbf-6dcf-443c-88c0-32d7fefa6b4f"	"Everyday Is A Winding Road (Featuring Bill Murray)"	""	"Crow, Sheryl"	""	"Live From Central Park"	""	"Crow, Sheryl"	""
"39"	"Guitars, Cadillacs"	"be3f2134-f4fa-4cf1-a02e-a3d741785c75"	"Dwight Yoakam"	"0fb711af-c7ba-4bdc-b0b6-b8495fc0a590"	"Guitars, Cadillacs"	""	"Yoakam, Dwight"	""	"Guitars, Cadillacs, Etc., Etc."	""	"Yoakam, Dwight"	""
"39"	"Suffragette City"	"ecfcbc38-c759-46c7-98ec-a9f796e1c5d3"	"David Bowie"	"5441c29d-3602-4898-b1a1-b77fa23b8e50"	"Suffragette City"	""	"Bowie, David"	""	"CHANGESBOWIE"	""	"Bowie, David"	""
"39"	"Miss You"	"e05d1839-739f-48b6-8415-482b18ae9a3e"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Miss You"	"e05d1839-739f-48b6-8415-482b18ae9a3e"	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"	"Forty Licks (disc 2)"	""	"The Rolling Stones"	"b071f9fa-14b0-4217-8e97-eb41da73f598"
"39"	"Love and Anger"	"244147bf-79f8-427f-ae6e-413abf623b63"	"Kate Bush"	"31c33bc6-fb44-4fd5-b91a-fa61ef5a1bf3"	"Love And Anger"	""	"Bush, Kate"	""	"The Sensual World"	""	"Bush, Kate"	""
"39"	"Until the End of the World"	"e541927e-4de0-4979-abfd-f0191f2ac42b"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Until the End of the World"	"e541927e-4de0-4979-abfd-f0191f2ac42b"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"	"Achtung Baby"	"0cdefc52-868c-3c80-aa89-6530332365a5"	"U2"	"704acdbb-1415-4782-b0b6-0596b8c55e46"
"39"	"Stay by Me"	"ff02a3fc-192e-473a-8b24-c594c1704b1d"	"Annie Lennox"	"3e30aebd-0557-4cfd-8fb9-3945afa5d72b"	"Stay by me"	""	"Lennox, Annie"	""	"Diva"	""	"Lennox, Annie"	""
